Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,6,1,16,30,411,411,0,-0.5,63.72,0,0.18,3.4,1.2,177,13.25,30.8,935
2019,6,1,17,0,305,305,0,0.1,69.64,0,0.18,3.2,1.2,178,14.42,30.1,935
2019,6,1,17,30,202,202,0,0.1,75.47,0,0.18,2.3,1.2,179,16.09,28.2,935
2019,6,1,18,0,107,107,0,4.8,81.16,0,0.18,1.4,1.3,181,25.34,26.2,935
2019,6,1,18,30,32,32,0,4.8,86.62,0,0.18,1.4,1.3,183,27.2,25,935
2019,6,1,19,0,0,0,0,5,92.18,0,0.18,1.4,1.3,185,29.53,23.8,936
2019,6,1,19,30,0,0,0,5,97.32,0,0.18,1.4,1.3,189,30.43,23.3,936
2019,6,1,20,0,0,0,0,4.8,102.16,0,0.18,1.4,1.3,192,30.85,22.9,936
2019,6,1,20,30,0,0,0,4.8,106.64,0,0.18,1.4,1.3,196,31.8,22.4,936
2019,6,1,21,0,0,0,0,4.7,110.71,0,0.18,1.4,1.4,200,32.37,22,936
2019,6,1,21,30,0,0,0,4.7,114.26,0,0.18,1.4,1.4,203,33.17,21.6,936
2019,6,1,22,0,0,0,0,4.5,117.21,0,0.18,1.4,1.4,206,33.39,21.3,936
2019,6,1,22,30,0,0,0,4.5,119.48,0,0.18,1.4,1.4,207,34.01,21,936
2019,6,1,23,0,0,0,0,4.3,120.98,0,0.18,1.4,1.4,209,34.03,20.7,936
2019,6,1,23,30,0,0,0,4.3,121.65,0,0.18,1.4,1.4,209,34.67,20.4,936
2019,6,2,0,0,0,0,0,4.1,121.46,0,0.18,1.3,1.4,210,34.68,20.2,936
2019,6,2,0,30,0,0,0,4.1,120.42,0,0.18,1.2,1.4,214,34.9,20.1,936
2019,6,2,1,0,0,0,0,3.9,118.58,0,0.18,1.2,1.4,219,34.62,20,936
2019,6,2,1,30,0,0,0,3.9,116,0,0.18,1,1.4,227,34.62,20,936
2019,6,2,2,0,0,0,0,3.7,112.77,0,0.18,0.9,1.4,236,33.96,20.1,936
2019,6,2,2,30,0,0,0,3.7,108.99,0,0.18,0.8,1.4,246,34.38,19.9,936
2019,6,2,3,0,0,0,7,3.8,104.73,0,0.18,0.6,1.4,255,34.92,19.7,936
2019,6,2,3,30,0,0,7,3.8,100.08,0,0.18,0.5,1.4,304,35.57,19.4,936
2019,6,2,4,0,0,0,7,4.2,95.1,0,0.18,0.3,1.4,353,37.24,19.1,937
2019,6,2,4,30,0,0,0,4.2,89.45,0,0.18,0.5,1.4,218,36.33,19.5,937
2019,6,2,5,0,58,58,0,5.1,84.27,0,0.18,0.7,1.5,82,38.08,19.8,937
2019,6,2,5,30,142,142,0,5.1,78.69,0,0.18,1.2,1.5,94,35.2,21.1,938
2019,6,2,6,0,239,239,1,3.4,72.94,0,0.18,1.7,1.5,106,28.86,22.4,938
2019,6,2,6,30,343,343,0,3.4,67.06,0,0.18,2.1,1.5,118,26.53,23.8,938
2019,6,2,7,0,446,446,0,3.1,61.1,0,0.18,2.5,1.5,130,23.76,25.2,938
2019,6,2,7,30,548,548,0,3.1,55.08,0,0.18,2.7,1.5,136,22.14,26.4,938
2019,6,2,8,0,645,645,0,2.6,49.03,0,0.18,2.9,1.5,141,19.93,27.6,938
2019,6,2,8,30,734,734,0,2.6,42.99,0,0.18,2.9,1.5,143,18.92,28.5,938
2019,6,2,9,0,814,814,0,2.4,37,0,0.18,3,1.5,146,17.78,29.4,938
2019,6,2,9,30,883,883,0,2.4,31.13,0,0.18,3,1.5,147,17.08,30.1,938
2019,6,2,10,0,937,937,0,2.4,25.52,0,0.18,3,1.5,149,16.44,30.7,938
2019,6,2,10,30,979,979,0,2.4,20.39,0,0.18,2.9,1.5,150,15.98,31.2,938
2019,6,2,11,0,1007,1007,0,2.2,16.26,0,0.18,2.9,1.5,152,15.31,31.7,938
2019,6,2,11,30,1019,1019,0,2.2,14.06,0,0.18,2.8,1.5,154,14.97,32.1,938
2019,6,2,12,0,1016,1016,0,1.8,14.68,0,0.18,2.8,1.5,156,14.36,32.4,937
2019,6,2,12,30,997,997,0,1.8,17.84,0,0.18,2.8,1.5,156,14.2,32.6,937
2019,6,2,13,0,969,969,0,1.4,22.48,0,0.18,2.8,1.5,157,13.62,32.8,937
2019,6,2,13,30,921,921,1,1.4,27.85,0,0.18,2.8,1.5,157,13.61,32.8,936
2019,6,2,14,0,860,860,1,0.9,33.59,0,0.18,2.8,1.5,158,13.14,32.8,936
2019,6,2,14,30,787,787,0,0.9,39.52,0,0.18,2.7,1.5,158,13.29,32.6,936
2019,6,2,15,0,703,703,0,0.5,45.54,0,0.18,2.7,1.5,159,13.03,32.4,936
2019,6,2,15,30,610,610,0,0.5,51.58,0,0.18,2.7,1.5,159,13.03,32.4,936
2019,6,2,16,0,336,509,2,0.2,57.62,3,0.18,2.6,1.6,161,13.3,31.7,936
2019,6,2,16,30,256,406,3,0.2,63.62,3,0.18,2.5,1.6,163,13.76,31.1,936
2019,6,2,17,0,302,302,0,0.4,69.54,0,0.18,2.3,1.6,165,14.52,30.4,936
2019,6,2,17,30,200,200,0,0.4,75.37,0,0.18,1.7,1.6,164,16.01,28.7,936
2019,6,2,18,0,56,107,3,5.5,81.05,3,0.18,1.1,1.6,164,25.56,26.9,936
2019,6,2,18,30,16,33,3,5.5,86.51,3,0.18,1.2,1.6,166,27.27,25.8,936
2019,6,2,19,0,0,0,1,5.4,92.07,0,0.18,1.3,1.6,169,28.81,24.7,937
2019,6,2,19,30,0,0,1,5.4,97.2,0,0.18,1.3,1.6,174,29.68,24.2,937
2019,6,2,20,0,0,0,0,5.2,102.04,0,0.18,1.3,1.6,180,30.17,23.7,937
2019,6,2,20,30,0,0,0,5.2,106.52,0,0.18,1.3,1.6,186,30.91,23.3,937
2019,6,2,21,0,0,0,0,5.1,110.58,0,0.18,1.3,1.6,192,31.5,22.9,937
2019,6,2,21,30,0,0,0,5.1,114.13,0,0.18,1.3,1.6,197,32.27,22.5,937
2019,6,2,22,0,0,0,0,5,117.08,0,0.18,1.2,1.6,202,32.88,22.1,937
2019,6,2,22,30,0,0,0,5,119.35,0,0.18,1.2,1.7,208,33.28,21.9,937
2019,6,2,23,0,0,0,0,5,120.85,0,0.18,1.2,1.7,215,33.79,21.6,937
2019,6,2,23,30,0,0,0,5,121.52,0,0.18,1.1,1.7,222,34.21,21.4,937
2019,6,3,0,0,0,0,0,5,121.34,0,0.18,1,1.7,230,34.4,21.3,937
2019,6,3,0,30,0,0,0,5,120.31,0,0.18,1,1.7,243,34.82,21.1,937
2019,6,3,1,0,0,0,0,4.9,118.47,0,0.18,0.9,1.7,257,35.2,20.9,937
2019,6,3,1,30,0,0,0,5,115.9,0,0.18,0.9,1.7,277,36.11,20.5,938
2019,6,3,2,0,0,0,0,4.8,112.68,0,0.18,0.8,1.7,297,36.4,20.2,938
2019,6,3,2,30,0,0,0,4.8,108.91,0,0.18,0.9,1.6,320,37.54,19.7,938
2019,6,3,3,0,0,0,0,4.4,104.66,0,0.18,0.9,1.6,343,37.54,19.3,938
2019,6,3,3,30,0,0,0,4.4,100.02,0,0.18,0.9,1.6,177,38.48,18.9,938
2019,6,3,4,0,0,0,0,4.1,95.05,0,0.18,1,1.6,10,38.45,18.5,938
2019,6,3,4,30,0,0,0,4.1,89.4,0,0.18,1.1,1.6,17,36.17,19.5,939
2019,6,3,5,0,62,62,0,4.9,84.22,0,0.18,1.2,1.6,23,36.02,20.5,939
2019,6,3,5,30,147,147,0,4.9,78.65,0,0.18,1.8,1.6,30,32.67,22.1,939
2019,6,3,6,0,246,246,0,3.1,72.9,0,0.18,2.3,1.6,37,25.99,23.8,939
2019,6,3,6,30,350,350,0,3.2,67.03,0,0.18,2.3,1.6,55,23.52,25.5,940
2019,6,3,7,0,455,455,0,2.2,61.07,0,0.18,2.2,1.6,73,19.97,27.1,940
2019,6,3,7,30,557,557,0,2.2,55.05,0,0.18,2.2,1.6,89,18.74,28.2,940
2019,6,3,8,0,654,654,0,1.9,49,0,0.18,2.3,1.6,105,17.14,29.4,940
2019,6,3,8,30,743,743,0,1.9,42.96,0,0.18,2.2,1.6,110,16.37,30.2,940
2019,6,3,9,0,823,823,0,2.1,36.97,0,0.18,2.2,1.6,115,15.82,31,940
2019,6,3,9,30,891,891,0,2.1,31.1,0,0.18,2.1,1.6,115,15.29,31.6,940
2019,6,3,10,0,950,950,0,2,25.47,0,0.18,1.9,1.5,116,14.69,32.2,940
2019,6,3,10,30,992,992,0,2,20.33,0,0.18,1.7,1.5,113,14.37,32.6,940
2019,6,3,11,0,1020,1020,0,1.6,16.17,0,0.18,1.6,1.5,111,13.69,33,939
2019,6,3,11,30,1033,1033,0,1.6,13.94,0,0.18,1.4,1.5,105,13.46,33.3,939
2019,6,3,12,0,1030,1030,0,1.2,14.55,0,0.18,1.3,1.5,98,12.81,33.6,939
2019,6,3,12,30,1011,1011,0,1.2,17.72,0,0.18,1.2,1.5,88,12.65,33.8,938
2019,6,3,13,0,971,971,0,0.7,22.37,0,0.18,1.2,1.5,79,12.13,33.9,938
2019,6,3,13,30,923,923,0,0.7,27.75,0,0.18,1.3,1.5,71,12.13,33.9,938
2019,6,3,14,0,864,864,0,0.2,33.5,0,0.18,1.3,1.4,64,11.69,34,938
2019,6,3,14,30,791,791,0,0.2,39.43,0,0.18,1.4,1.4,61,11.81,33.8,937
2019,6,3,15,0,707,707,0,-0.1,45.44,0,0.18,1.5,1.4,58,11.64,33.6,937
2019,6,3,15,30,614,614,0,-0.1,51.49,0,0.18,1.5,1.4,58,11.64,33.6,937
2019,6,3,16,0,515,515,0,-0.4,57.53,0,0.18,1.7,1.4,56,11.97,32.8,937
2019,6,3,16,30,411,411,0,-0.4,63.52,0,0.18,1.7,1.4,57,12.38,32.2,937
2019,6,3,17,0,306,306,0,-0.2,69.45,0,0.18,1.7,1.4,57,12.91,31.7,937
2019,6,3,17,30,204,204,0,-0.2,75.27,0,0.18,1.3,1.4,61,14.21,30,937
2019,6,3,18,0,109,109,0,5.1,80.95,0,0.18,0.9,1.4,64,22.69,28.4,938
2019,6,3,18,30,34,34,0,5.1,86.41,0,0.18,0.9,1.4,69,23.63,27.7,938
2019,6,3,19,0,0,0,0,3.7,91.96,0,0.18,1,1.4,75,22.45,26.9,938
2019,6,3,19,30,0,0,0,3.7,97.09,0,0.18,0.9,1.4,81,22.45,26.9,938
2019,6,3,20,0,0,0,0,2.7,101.92,0,0.18,0.8,1.4,87,21,26.9,938
2019,6,3,20,30,0,0,0,2.7,106.4,0,0.18,0.7,1.4,100,21.12,26.8,938
2019,6,3,21,0,0,0,0,2.2,110.46,0,0.18,0.6,1.4,113,20.53,26.7,939
2019,6,3,21,30,0,0,0,2.2,114,0,0.18,0.5,1.4,139,20.66,26.6,939
2019,6,3,22,0,0,0,0,1.6,116.95,0,0.18,0.5,1.4,166,20,26.4,939
2019,6,3,22,30,0,0,0,1.6,119.22,0,0.18,0.4,1.4,195,20.36,26.1,939
2019,6,3,23,0,0,0,0,1.7,120.72,0,0.18,0.4,1.4,225,21,25.7,938
2019,6,3,23,30,0,0,0,1.7,121.4,0,0.18,0.5,1.4,262,21.5,25.3,938
2019,6,4,0,0,0,0,0,1.9,121.22,0,0.18,0.6,1.4,299,22.42,24.8,938
2019,6,4,0,30,0,0,0,1.9,120.2,0,0.18,0.8,1.4,315,23.37,24.1,938
2019,6,4,1,0,0,0,0,1.9,118.37,0,0.18,1,1.4,330,24.45,23.4,938
2019,6,4,1,30,0,0,0,1.9,115.81,0,0.18,1.2,1.4,335,25.66,22.6,938
2019,6,4,2,0,0,0,0,2.3,112.6,0,0.18,1.3,1.3,341,27.56,21.8,938
2019,6,4,2,30,0,0,0,2.3,108.83,0,0.18,1.4,1.3,344,28.97,21,939
2019,6,4,3,0,0,0,0,2.7,104.59,0,0.18,1.4,1.3,348,31.12,20.3,939
2019,6,4,3,30,0,0,0,2.7,99.96,0,0.18,1.4,1.3,350,31.9,19.9,939
2019,6,4,4,0,0,0,0,3.2,95,0,0.18,1.5,1.4,352,33.85,19.5,939
2019,6,4,4,30,0,0,0,3.2,89.36,0,0.18,1.5,1.4,352,31.28,20.8,940
2019,6,4,5,0,64,64,0,5.1,84.19,0,0.18,1.6,1.4,353,33.25,22,940
2019,6,4,5,30,151,151,0,5.1,78.62,0,0.18,2.4,1.4,355,29.47,24,940
2019,6,4,6,0,250,250,0,4.7,72.87,0,0.18,3.1,1.4,358,25.48,26,940
2019,6,4,6,30,354,354,0,4.7,67,0,0.18,3,1.5,189,23.09,27.7,941
2019,6,4,7,0,459,459,0,4.8,61.04,0,0.18,2.9,1.5,19,20.97,29.4,941
2019,6,4,7,30,561,561,0,4.8,55.03,0,0.18,2.8,1.5,24,19.58,30.6,941
2019,6,4,8,0,659,659,0,4.2,48.98,0,0.18,2.7,1.5,28,17.57,31.8,941
2019,6,4,8,30,748,748,0,4.2,42.93,0,0.18,2.5,1.5,31,16.7,32.7,941
2019,6,4,9,0,829,829,0,3.5,36.94,0,0.18,2.3,1.5,33,15.18,33.5,941
2019,6,4,9,30,897,897,0,3.5,31.06,0,0.18,2,1.5,32,14.68,34.1,941
2019,6,4,10,0,948,948,0,2.9,25.43,0,0.18,1.7,1.5,32,13.64,34.7,941
2019,6,4,10,30,990,990,0,2.9,20.27,0,0.18,1.5,1.5,26,13.27,35.2,941
2019,6,4,11,0,1018,1018,0,2.3,16.09,0,0.18,1.2,1.5,19,12.38,35.6,940
2019,6,4,11,30,1030,1030,0,2.3,13.83,0,0.18,1.1,1.5,10,12.18,35.9,940
2019,6,4,12,0,1027,1027,0,1.6,14.43,0,0.18,1,1.5,0,11.42,36.2,940
2019,6,4,12,30,1009,1009,0,1.6,17.6,0,0.18,1,1.5,176,11.28,36.4,939
2019,6,4,13,0,977,977,0,1.1,22.26,0,0.18,1,1.5,352,10.77,36.6,939
2019,6,4,13,30,929,929,0,1.1,27.65,0,0.18,1.1,1.5,351,10.71,36.7,939
2019,6,4,14,0,869,869,0,0.7,33.4,0,0.18,1.1,1.5,351,10.45,36.7,938
2019,6,4,14,30,795,795,0,0.7,39.33,0,0.18,1.1,1.5,355,10.5,36.6,938
2019,6,4,15,0,712,712,0,0.6,45.35,0,0.18,1.1,1.5,360,10.51,36.4,938
2019,6,4,15,30,404,619,2,0.6,51.4,3,0.18,1.1,1.5,360,10.51,36.4,938
2019,6,4,16,0,521,521,0,0.7,57.44,0,0.19,1.2,1.5,16,10.91,35.8,937
2019,6,4,16,30,155,416,2,0.7,63.43,3,0.19,1.2,1.6,27,11.28,35.2,937
2019,6,4,17,0,152,311,3,1.2,69.35,3,0.19,1.2,1.6,38,12.06,34.7,937
2019,6,4,17,30,209,209,0,1.2,75.17,0,0.19,1,1.6,61,13.13,33.2,938
2019,6,4,18,0,114,114,0,6.4,80.86,0,0.19,0.8,1.6,85,20.53,31.7,938
2019,6,4,18,30,36,36,0,6.4,86.32,0,0.19,0.9,1.6,103,21.36,31,938
2019,6,4,19,0,0,0,0,4.2,91.86,0,0.19,1,1.6,121,19.07,30.3,938
2019,6,4,19,30,0,0,0,4.2,96.98,0,0.19,1,1.6,137,19.53,29.9,939
2019,6,4,20,0,0,0,0,3.4,101.81,0,0.19,1.1,1.6,153,19,29.4,939
2019,6,4,20,30,0,0,0,3.4,106.29,0,0.19,1.1,1.6,166,19.44,29,939
2019,6,4,21,0,0,0,0,3,110.34,0,0.19,1.2,1.7,179,19.45,28.5,939
2019,6,4,21,30,0,0,1,3,113.88,0,0.19,1.2,1.7,189,20.02,28,939
2019,6,4,22,0,0,0,0,2.7,116.83,0,0.19,1.2,1.7,198,20.05,27.6,939
2019,6,4,22,30,0,0,0,2.7,119.1,0,0.19,1.2,1.7,206,20.53,27.2,939
2019,6,4,23,0,0,0,0,2.7,120.6,0,0.19,1.1,1.8,214,21,26.9,939
2019,6,4,23,30,0,0,0,2.7,121.28,0,0.19,1.1,1.8,227,21.5,26.5,939
2019,6,5,0,0,0,0,0,3.2,121.11,0,0.19,1,1.8,239,22.6,26.2,939
2019,6,5,0,30,0,0,0,3.2,120.09,0,0.19,0.9,1.8,263,23.28,25.7,939
2019,6,5,1,0,0,0,0,3.5,118.27,0,0.19,0.9,1.9,287,24.29,25.3,939
2019,6,5,1,30,0,0,0,3.4,115.72,0,0.19,1,1.9,306,25.18,24.7,939
2019,6,5,2,0,0,0,0,3.9,112.52,0,0.19,1.1,1.9,325,26.87,24.1,940
2019,6,5,2,30,0,0,0,3.9,108.76,0,0.19,1.2,1.9,333,27.85,23.5,940
2019,6,5,3,0,0,0,0,4.1,104.53,0,0.19,1.3,1.9,342,29.55,22.8,940
2019,6,5,3,30,0,0,0,4.1,99.9,0,0.19,1.3,1.9,346,30.28,22.4,940
2019,6,5,4,0,0,0,0,4.7,94.95,0,0.19,1.3,2,349,32.46,22,940
2019,6,5,4,30,0,0,0,4.8,89.33,0,0.19,1.5,2,351,30.22,23.2,941
2019,6,5,5,0,63,63,0,6.9,84.15,0,0.19,1.6,2,353,32.5,24.4,941
2019,6,5,5,30,148,148,0,6.9,78.59,0,0.19,2.3,2,356,29.04,26.3,941
2019,6,5,6,0,246,246,0,5.9,72.84,0,0.19,3,2,360,24.34,28.2,941
2019,6,5,6,30,348,348,0,5.9,66.98,0,0.19,2.9,2.1,191,22.2,29.8,941
2019,6,5,7,0,452,452,0,5.2,61.02,0,0.19,2.7,2.1,22,19.22,31.4,941
2019,6,5,7,30,552,552,0,5.2,55.01,0,0.19,2.7,2.1,27,17.99,32.6,942
2019,6,5,8,0,648,648,0,4.8,48.96,0,0.19,2.6,2.1,32,16.4,33.8,942
2019,6,5,8,30,737,737,0,4.8,42.91,0,0.19,2.5,2.1,33,15.78,34.5,942
2019,6,5,9,0,816,816,0,5,36.92,0,0.19,2.4,2.1,34,15.27,35.3,942
2019,6,5,9,30,884,884,0,5,31.04,0,0.19,2.1,2.1,35,14.76,35.9,941
2019,6,5,10,0,932,932,0,5,25.39,0,0.19,1.9,2.1,35,14.29,36.5,941
2019,6,5,10,30,974,974,0,5,20.22,0,0.19,1.7,2.1,36,13.91,37,941
2019,6,5,11,0,1004,1004,0,4.8,16.01,0,0.19,1.4,2,36,13.45,37.4,941
2019,6,5,11,30,1016,1016,0,4.8,13.72,0,0.19,1.2,2,35,13.24,37.7,941
2019,6,5,12,0,1013,1013,0,4.5,14.31,0,0.19,1,2,34,12.75,38,940
2019,6,5,12,30,995,995,0,4.5,17.49,0,0.19,0.8,2,29,12.61,38.2,940
2019,6,5,13,0,951,951,0,4.2,22.15,0,0.19,0.6,2,23,12.19,38.4,940
2019,6,5,13,30,904,904,0,4.2,27.55,0,0.19,0.5,2,178,12.18,38.4,939
2019,6,5,14,0,845,845,0,3.9,33.31,0,0.19,0.4,1.9,333,11.91,38.4,939
2019,6,5,14,30,773,773,0,3.9,39.24,0,0.19,0.5,1.9,297,11.96,38.3,938
2019,6,5,15,0,690,690,0,3.5,45.26,0,0.19,0.6,1.9,261,11.75,38.2,938
2019,6,5,15,30,598,598,0,3.5,51.31,0,0.19,0.6,1.9,261,11.75,38.2,938
2019,6,5,16,0,500,500,0,3.3,57.35,0,0.19,1,1.9,242,11.95,37.6,938
2019,6,5,16,30,397,397,0,3.3,63.34,0,0.19,1.1,2,238,12.35,37,938
2019,6,5,17,0,295,295,0,3.6,69.26,0,0.19,1.1,2,234,12.98,36.5,938
2019,6,5,17,30,133,196,2,3.6,75.08,3,0.19,0.9,2,226,14.1,35,938
2019,6,5,18,0,105,105,0,8.5,80.76,0,0.19,0.7,2,218,21.61,33.4,938
2019,6,5,18,30,21,32,3,8.5,86.22,3,0.19,0.9,2,211,22.73,32.5,938
2019,6,5,19,0,0,0,3,7.2,91.75,0,0.19,1,2,204,22.02,31.5,938
2019,6,5,19,30,0,0,1,7.2,96.87,0,0.19,1.1,2,199,22.8,30.9,939
2019,6,5,20,0,0,0,7,6.9,101.7,0,0.19,1.2,2,195,23.03,30.3,939
2019,6,5,20,30,0,0,7,6.9,106.17,0,0.19,1.2,2.1,195,23.97,29.6,939
2019,6,5,21,0,0,0,7,6.7,110.22,0,0.19,1.3,2.1,195,24.69,28.9,939
2019,6,5,21,30,0,0,7,6.7,113.77,0,0.19,1.4,2.1,199,25.69,28.2,938
2019,6,5,22,0,0,0,7,6.7,116.72,0,0.19,1.4,2.1,203,26.71,27.5,938
2019,6,5,22,30,0,0,7,6.7,118.98,0,0.19,1.5,2.2,209,27.34,27.1,938
2019,6,5,23,0,0,0,7,6.8,120.49,0,0.19,1.7,2.2,214,28.43,26.6,938
2019,6,5,23,30,0,0,7,6.8,121.17,0,0.19,1.9,2.3,220,28.77,26.4,938
2019,6,6,0,0,0,0,7,7.4,121.01,0,0.19,2.1,2.3,226,30.33,26.2,938
2019,6,6,0,30,0,0,7,7.4,120,0,0.19,2.3,2.4,230,30.5,26.1,938
2019,6,6,1,0,0,0,3,8.3,118.19,0,0.19,2.4,2.4,233,32.69,25.9,938
2019,6,6,1,30,0,0,7,8.3,115.64,0,0.19,2.4,2.4,233,33.08,25.7,938
2019,6,6,2,0,0,0,7,8.9,112.45,0,0.19,2.3,2.3,233,35.27,25.4,938
2019,6,6,2,30,0,0,7,8.9,108.7,0,0.19,2.2,2.3,229,36.12,25,938
2019,6,6,3,0,0,0,7,9.1,104.47,0,0.19,2.2,2.2,225,37.2,24.7,938
2019,6,6,3,30,0,0,7,9.1,99.85,0,0.19,2.1,2.2,220,38.09,24.3,938
2019,6,6,4,0,0,0,7,8.8,94.91,0,0.19,2.1,2.1,215,37.93,24,938
2019,6,6,4,30,0,0,7,8.8,89.3,0,0.19,2.6,2.1,213,35.95,24.9,938
2019,6,6,5,0,61,61,1,8.5,84.12,0,0.19,3.1,2,210,33.19,25.9,939
2019,6,6,5,30,145,145,0,8.5,78.56,0,0.19,3.7,2,207,30.22,27.5,939
2019,6,6,6,0,243,243,0,7.2,72.82,0,0.19,4.3,1.9,203,25.2,29.1,939
2019,6,6,6,30,346,346,0,7.2,66.96,0,0.19,4.6,1.9,203,22.86,30.8,939
2019,6,6,7,0,450,450,0,7.1,61.01,0,0.19,4.9,1.9,203,20.58,32.6,939
2019,6,6,7,30,551,551,0,7.2,54.99,0,0.19,5,1.9,204,19.14,33.9,939
2019,6,6,8,0,648,648,0,6.6,48.94,0,0.19,5.1,1.9,204,17.1,35.2,939
2019,6,6,8,30,735,735,0,6.6,42.9,0,0.19,5.3,2,204,16.37,36,939
2019,6,6,9,0,815,815,0,5.8,36.9,0,0.19,5.5,2,203,14.73,36.9,939
2019,6,6,9,30,883,883,0,5.8,31.01,0,0.19,5.7,2,202,14.26,37.5,939
2019,6,6,10,0,943,943,0,5.5,25.36,0,0.19,6,2,201,13.59,38.1,939
2019,6,6,10,30,985,985,0,5.5,20.17,0,0.19,6.2,2,201,13.29,38.5,938
2019,6,6,11,0,1009,1009,0,5.4,15.94,0,0.19,6.5,2.1,201,12.9,38.9,938
2019,6,6,11,30,1022,1022,0,5.4,13.63,0,0.19,6.7,2.1,201,12.83,39,938
2019,6,6,12,0,744,1018,4,5.1,14.2,0,0.19,6.9,2.1,201,12.45,39.2,938
2019,6,6,12,30,288,1000,4,5.1,17.38,0,0.19,7.1,2.1,201,12.45,39.2,938
2019,6,6,13,0,465,966,4,4.7,22.05,0,0.19,7.3,2.1,202,12.11,39.2,937
2019,6,6,13,30,698,919,7,4.7,27.46,3,0.19,7.4,2.1,202,12.18,39.1,937
2019,6,6,14,0,859,859,1,4.3,33.22,0,0.19,7.6,2,203,11.97,38.9,937
2019,6,6,14,30,552,787,7,4.3,39.15,3,0.19,7.6,2,203,12.23,38.5,937
2019,6,6,15,0,513,703,2,4,45.17,3,0.19,7.7,2,204,12.18,38.2,936
2019,6,6,15,30,611,611,0,4,51.22,0,0.19,7.7,2,204,12.18,38.2,936
2019,6,6,16,0,329,512,7,3.8,57.26,3,0.19,7.5,2,206,12.76,37,936
2019,6,6,16,30,410,410,0,3.8,63.25,0,0.19,7.2,2,207,13.26,36.3,936
2019,6,6,17,0,178,306,7,3.6,69.17,3,0.19,6.9,2,208,13.65,35.5,936
2019,6,6,17,30,205,205,0,3.6,74.99,0,0.19,5.9,2,209,14.75,34.1,936
2019,6,6,18,0,112,112,0,3.8,80.67,0,0.19,4.9,1.9,210,16.1,32.8,936
2019,6,6,18,30,19,36,3,3.8,86.13,3,0.19,4.2,1.9,213,17.51,31.3,936
2019,6,6,19,0,0,0,0,4.2,91.65,0,0.19,3.5,1.9,215,19.69,29.8,937
2019,6,6,19,30,0,0,0,4.2,96.77,0,0.19,3.6,1.9,220,20.5,29.1,937
2019,6,6,20,0,0,0,0,4.3,101.6,0,0.19,3.6,1.8,225,21.39,28.5,937
2019,6,6,20,30,0,0,1,4.3,106.07,0,0.19,3.8,1.8,229,22.02,28,937
2019,6,6,21,0,0,0,7,4.7,110.12,0,0.19,3.9,1.8,233,23.23,27.5,938
2019,6,6,21,30,0,0,7,4.7,113.66,0,0.19,3.8,1.8,235,24.05,26.9,938
2019,6,6,22,0,0,0,1,5.5,116.61,0,0.19,3.7,1.9,238,26.21,26.4,938
2019,6,6,22,30,0,0,7,5.5,118.87,0,0.19,3.4,1.9,238,27.15,25.8,938
2019,6,6,23,0,0,0,7,6.4,120.38,0,0.19,3.1,1.9,237,29.92,25.2,938
2019,6,6,23,30,0,0,7,6.3,121.07,0,0.19,2.9,1.9,235,30.79,24.7,937
2019,6,7,0,0,0,0,7,7,120.91,0,0.19,2.7,2,233,33.1,24.3,937
2019,6,7,0,30,0,0,7,7,119.91,0,0.19,2.5,2,227,33.9,23.9,937
2019,6,7,1,0,0,0,7,7.4,118.1,0,0.19,2.3,1.9,222,35.86,23.4,937
2019,6,7,1,30,0,0,6,7.4,115.57,0,0.19,2.2,1.9,217,36.74,23,937
2019,6,7,2,0,0,0,7,7.6,112.39,0,0.19,2.2,1.8,211,38.07,22.6,937
2019,6,7,2,30,0,0,7,7.6,108.64,0,0.19,2.2,1.8,209,39,22.2,937
2019,6,7,3,0,0,0,1,7.7,104.43,0,0.19,2.2,1.7,207,40.35,21.8,937
2019,6,7,3,30,0,0,0,7.7,99.81,0,0.19,2.4,1.6,207,41.1,21.5,937
2019,6,7,4,0,0,0,0,7.9,94.87,0,0.19,2.5,1.6,206,42.24,21.2,937
2019,6,7,4,30,0,0,0,7.9,89.27,0,0.19,3.3,1.5,207,39.51,22.3,937
2019,6,7,5,0,67,67,0,8,84.1,0,0.19,4.2,1.4,207,37.34,23.4,937
2019,6,7,5,30,155,155,0,8,78.54,0,0.19,4.9,1.4,208,34.34,24.8,937
2019,6,7,6,0,257,257,0,7.1,72.8,0,0.19,5.6,1.3,209,29.74,26.2,937
2019,6,7,6,30,362,362,0,7.1,66.94,0,0.19,6,1.3,209,27.24,27.7,937
2019,6,7,7,0,467,467,0,4.7,60.99,0,0.19,6.5,1.3,210,21.07,29.2,937
2019,6,7,7,30,570,570,0,4.7,54.98,0,0.19,6.6,1.3,210,19.9,30.2,937
2019,6,7,8,0,667,667,0,3,48.93,0,0.19,6.8,1.3,210,16.63,31.3,937
2019,6,7,8,30,757,757,0,3,42.89,0,0.19,6.9,1.3,209,15.89,32.1,937
2019,6,7,9,0,836,836,0,2.6,36.89,0,0.19,7,1.3,208,14.74,32.9,937
2019,6,7,9,30,905,905,0,2.6,31,0,0.19,7.2,1.3,206,14.17,33.6,937
2019,6,7,10,0,956,956,0,2.9,25.33,0,0.19,7.4,1.3,205,13.95,34.2,937
